term,tf-idf,document
классика,0.0002,95.txt
классический,0.0002,26.txt
клика,0.0002,56.txt
кнопочка,0.0002,54.txt
кнопочный,0.0002,60.txt
кнопочный,0.0002,64.txt
кнопочный,0.0002,65.txt
ковид,0.0002,77.txt
ковид,0.0002,80.txt
ковид,0.0002,81.txt
коврижка,0.0002,60.txt
коврижка,0.0002,64.txt
коврижка,0.0002,65.txt
кодировать,0.0002,95.txt
кой,0.0002,15.txt
кой,0.0002,27.txt
колесо,0.0002,62.txt
колесо,0.0002,84.txt
колечко,0.0002,30.txt
коллапс,0.0002,95.txt
коллекция,0.0002,67.txt
коллекция,0.0002,71.txt
комиссия,0.0002,26.txt
комиссия,0.0002,47.txt
комментировать,0.0002,13.txt
комментировать,0.0002,87.txt
компания,0.0002,100.txt
компания,0.0002,59.txt
компетенция,0.0002,26.txt
компиляция,0.0002,26.txt
комфорт,0.0002,55.txt
конвертация,0.0002,95.txt
кондиционер,0.0002,25.txt
кондиционер,0.0002,63.txt
конец,0.0002,77.txt
конец,0.0002,80.txt
конец,0.0002,81.txt
конкурс,0.0002,32.txt
консалтинг,0.0002,84.txt
консольный,0.0002,14.txt
конструктивный,0.0002,71.txt
конструктивный,0.0002,84.txt
консультировать,0.0002,60.txt
консультировать,0.0002,64.txt
консультировать,0.0002,65.txt
контакт,0.0002,68.txt
контакт,0.0002,9.txt
контекст,0.0002,87.txt
контекстный,0.0002,17.txt
континент,0.0002,84.txt
контора,0.0002,26.txt
контрапертура,0.0002,30.txt
конференция,0.0002,23.txt
кончаться,0.0002,67.txt
копироваться,0.0002,70.txt
копироваться,0.0002,74.txt
копироваться,0.0002,75.txt
копыто,0.0002,55.txt
коробочка,0.0002,54.txt
корона,0.0002,54.txt
коронавирусный,0.0002,95.txt
корпоративный,0.0002,17.txt
косвенный,0.0002,70.txt
косвенный,0.0002,74.txt
косвенный,0.0002,75.txt
космология,0.0002,25.txt
кот,0.0002,25.txt
кот,0.0002,63.txt
котел,0.0002,60.txt
котел,0.0002,64.txt
котел,0.0002,65.txt
который,0.0002,16.txt
который,0.0002,62.txt
который,0.0002,13.txt
который,0.0002,68.txt
который,0.0002,9.txt
кофе,0.0002,87.txt
кошка,0.0002,63.txt
кошка,0.0002,67.txt
крепость,0.0002,31.txt
крепость,0.0002,77.txt
крепость,0.0002,80.txt
крепость,0.0002,81.txt
крик,0.0002,55.txt
критерий,0.0002,54.txt
критически,0.0002,32.txt
критически,0.0002,62.txt
кружок,0.0002,67.txt
круиз,0.0002,60.txt
круиз,0.0002,64.txt
круиз,0.0002,65.txt
круизный,0.0002,54.txt
крутить,0.0002,30.txt
ксенобиология,0.0002,95.txt
купить,0.0002,41.txt
купить,0.0002,42.txt
кусто,0.0002,30.txt
кутузовский,0.0002,16.txt
кутузовский,0.0002,85.txt
кутузовский,0.0002,87.txt
кухня,0.0002,85.txt
лаборант,0.0002,30.txt
ладно,0.0002,67.txt
ладно,0.0002,84.txt
лайнер,0.0002,54.txt
лебедь,0.0002,11.txt
лебедь,0.0002,12.txt
лебедь,0.0002,13.txt
левитация,0.0002,55.txt
легально,0.0002,70.txt
легально,0.0002,74.txt
легально,0.0002,75.txt
легенда,0.0002,77.txt
легенда,0.0002,80.txt
легенда,0.0002,81.txt
лечить,0.0002,95.txt
либо,0.0002,39.txt
либо,0.0002,40.txt
либо,0.0002,84.txt
линейно,0.0002,15.txt
линейчатость,0.0002,30.txt
лист,0.0002,54.txt
листать,0.0002,32.txt
листать,0.0002,63.txt
лицо,0.0002,27.txt
лицо,0.0002,84.txt
лишь,0.0002,22.txt
логически,0.0002,60.txt
логически,0.0002,64.txt
логически,0.0002,65.txt
любимый,0.0002,61.txt
любимый,0.0002,99.txt
любопытно,0.0002,95.txt
м,0.0002,43.txt
м,0.0002,44.txt
магазин,0.0002,14.txt
магазин,0.0002,31.txt
магазин,0.0002,63.txt
мазь,0.0002,95.txt
малый,0.0002,46.txt
малый,0.0002,48.txt
малый,0.0002,49.txt
маниакально,0.0002,95.txt
маржа,0.0002,86.txt
март,0.0002,47.txt
март,0.0002,43.txt
март,0.0002,44.txt
марта,0.0002,62.txt
маршалл,0.0002,54.txt
матан,0.0002,63.txt
матан,0.0002,78.txt
математика,0.0002,51.txt
математика,0.0002,57.txt
математика,0.0002,58.txt
материаловедение,0.0002,54.txt
матти,0.0002,54.txt
махина,0.0002,54.txt
машинный,0.0002,78.txt
мега,0.0002,14.txt
мега,0.0002,72.txt
мегафон,0.0002,16.txt
медгаджет,0.0002,16.txt
медгаджет,0.0002,86.txt
медийный,0.0002,16.txt
медленно,0.0002,53.txt
междисциплинарный,0.0002,30.txt
мелкий,0.0002,11.txt
мелкий,0.0002,14.txt
мелодия,0.0002,16.txt
меломан,0.0002,30.txt
мельком,0.0002,60.txt
мельком,0.0002,64.txt
мельком,0.0002,65.txt
мембранный,0.0002,95.txt
мемичный,0.0002,54.txt
менделеев,0.0002,30.txt
мера,0.0002,35.txt
мера,0.0002,36.txt
метаисследование,0.0002,95.txt
метод,0.0002,70.txt
метод,0.0002,74.txt
метод,0.0002,75.txt
методология,0.0002,16.txt
ми,0.0002,30.txt
микро,0.0002,95.txt
микрокнопочка,0.0002,60.txt
микрокнопочка,0.0002,64.txt
микрокнопочка,0.0002,65.txt
микрокурсы,0.0002,30.txt
микроэлектронный,0.0002,30.txt
миллениал,0.0002,60.txt
миллениал,0.0002,64.txt
миллениал,0.0002,65.txt
миллион,0.0002,72.txt
миллионер,0.0002,11.txt
миллионер,0.0002,12.txt
миллионер,0.0002,13.txt
милость,0.0002,62.txt
минидисплей,0.0002,60.txt
минидисплей,0.0002,64.txt
минидисплей,0.0002,65.txt
мироздание,0.0002,95.txt
миф,0.0002,62.txt
михаил,0.0002,27.txt
мкад,0.0002,60.txt
мкад,0.0002,64.txt
мкад,0.0002,65.txt
мкс,0.0002,70.txt
мкс,0.0002,74.txt
мкс,0.0002,75.txt
мнение,0.0002,17.txt
многие,0.0002,63.txt
многозадачность,0.0002,60.txt
многозадачность,0.0002,64.txt
многозадачность,0.0002,65.txt
многоканальный,0.0002,70.txt
многоканальный,0.0002,74.txt
многоканальный,0.0002,75.txt
моб,0.0002,13.txt
моб,0.0002,87.txt
моделирование,0.0002,52.txt
моделирование,0.0002,53.txt
может,0.0002,60.txt
может,0.0002,64.txt
может,0.0002,65.txt
можно,0.0002,3.txt
молодой,0.0002,16.txt
молодой,0.0002,85.txt
молодой,0.0002,87.txt
молчать,0.0002,47.txt
монолит,0.0002,14.txt
монополист,0.0002,30.txt
моргнуть,0.0002,54.txt
морской,0.0002,54.txt
мотив,0.0002,95.txt
мочь,0.0002,94.txt
мочь,0.0002,96.txt
мочь,0.0002,97.txt
мти,0.0002,62.txt
мти,0.0002,78.txt
мтс,0.0002,15.txt
мтс,0.0002,27.txt
мультиметр,0.0002,30.txt
мультитач,0.0002,60.txt
мультитач,0.0002,64.txt
мультитач,0.0002,65.txt
муравейник,0.0002,55.txt
мы,0.0002,25.txt
мыслительный,0.0002,60.txt
мыслительный,0.0002,64.txt
мыслительный,0.0002,65.txt
мысль,0.0002,63.txt
мытье,0.0002,95.txt
мышь,0.0002,72.txt
мэр,0.0002,83.txt
мэр,0.0002,89.txt
мэр,0.0002,90.txt
мясо,0.0002,55.txt
мясо,0.0002,72.txt
мятлик,0.0002,25.txt
мятлик,0.0002,63.txt
наблюдаться,0.0002,46.txt
наблюдаться,0.0002,48.txt
наблюдаться,0.0002,49.txt
набортный,0.0002,70.txt
набортный,0.0002,74.txt
набортный,0.0002,75.txt
навредить,0.0002,56.txt
навредить,0.0002,77.txt
навредить,0.0002,80.txt
навредить,0.0002,81.txt
навряд,0.0002,70.txt
навряд,0.0002,74.txt
навряд,0.0002,75.txt
навсегда,0.0002,14.txt
навсегда,0.0002,71.txt
нагрузка,0.0002,43.txt
нагрузка,0.0002,44.txt
нагрянуть,0.0002,54.txt
надежда,0.0002,26.txt
надежда,0.0002,63.txt
надежда,0.0002,87.txt
надежный,0.0002,68.txt
надежный,0.0002,9.txt
нажатие,0.0002,60.txt
нажатие,0.0002,64.txt
нажатие,0.0002,65.txt
наживаться,0.0002,95.txt
нажиматься,0.0002,60.txt
нажиматься,0.0002,64.txt
нажиматься,0.0002,65.txt
назаваль,0.0002,95.txt
назад,0.0002,25.txt
назад,0.0002,37.txt
назад,0.0002,38.txt
назначать,0.0002,26.txt
назначение,0.0002,55.txt
наименование,0.0002,30.txt
наипервейший,0.0002,60.txt
наипервейший,0.0002,64.txt
наипервейший,0.0002,65.txt
найм,0.0002,26.txt
накопление,0.0002,54.txt
накоплять,0.0002,77.txt
накоплять,0.0002,80.txt
накоплять,0.0002,81.txt
налоговый,0.0002,84.txt
нанесение,0.0002,54.txt
наноматериал,0.0002,54.txt
направление,0.0002,16.txt
направление,0.0002,47.txt
напряженка,0.0002,21.txt
наработка,0.0002,31.txt
наработка,0.0002,68.txt
наработка,0.0002,9.txt
наращивать,0.0002,39.txt
наращивать,0.0002,40.txt
населять,0.0002,55.txt
наставать,0.0002,26.txt
наставать,0.0002,47.txt
настоящий,0.0002,32.txt
наткнуться,0.0002,14.txt
наткнуться,0.0002,15.txt
наткнуться,0.0002,32.txt
начальник,0.0002,67.txt
начальник,0.0002,87.txt
начальный,0.0002,67.txt
начинать,0.0002,66.txt
наш,0.0002,71.txt
наш,0.0002,87.txt
не,0.0002,52.txt
не,0.0002,46.txt
не,0.0002,48.txt
не,0.0002,49.txt
не,0.0002,53.txt
небезразличный,0.0002,55.txt
неблагополучный,0.0002,54.txt
небольшой,0.0002,29.txt
небольшой,0.0002,33.txt
небольшой,0.0002,34.txt
неверный,0.0002,31.txt
невероятно,0.0002,84.txt
невероятно,0.0002,85.txt
невероятный,0.0002,54.txt
невообразимый,0.0002,70.txt
невообразимый,0.0002,74.txt
невообразимый,0.0002,75.txt
неврологический,0.0002,95.txt
недавний,0.0002,72.txt
недавно,0.0002,47.txt
недавно,0.0002,71.txt
недавно,0.0002,78.txt
недвижимость,0.0002,16.txt
недвижимость,0.0002,85.txt
недовольный,0.0002,26.txt
недооценивать,0.0002,60.txt
недооценивать,0.0002,64.txt
недооценивать,0.0002,65.txt
недостаточность,0.0002,95.txt
неествеественно,0.0002,60.txt
неествеественно,0.0002,64.txt
неествеественно,0.0002,65.txt
незаметность,0.0002,54.txt
незначительно,0.0002,70.txt
незначительно,0.0002,74.txt
незначительно,0.0002,75.txt
незначительный,0.0002,12.txt
незначительный,0.0002,62.txt
нейрофизиолог,0.0002,60.txt
нейрофизиолог,0.0002,64.txt
нейрофизиолог,0.0002,65.txt
немой,0.0002,39.txt
немой,0.0002,40.txt
немыслимый,0.0002,54.txt
ненавидеть,0.0002,62.txt
ненадолго,0.0002,62.txt
необдуманный,0.0002,60.txt
необдуманный,0.0002,64.txt
необдуманный,0.0002,65.txt
неодобрение,0.0002,30.txt
непонимание,0.0002,78.txt
непрерывный,0.0002,68.txt
непрерывный,0.0002,9.txt
неприемлемый,0.0002,95.txt
неприличный,0.0002,30.txt
непросто,0.0002,70.txt
непросто,0.0002,74.txt
непросто,0.0002,75.txt
неразрывный,0.0002,54.txt
нереальный,0.0002,32.txt
нереальный,0.0002,84.txt
нередко,0.0002,14.txt
нередко,0.0002,84.txt
нерепетитор,0.0002,30.txt
нерешаемый,0.0002,54.txt
несжимаемый,0.0002,70.txt
несжимаемый,0.0002,74.txt
несжимаемый,0.0002,75.txt
несколько,0.0002,70.txt
несколько,0.0002,74.txt
несколько,0.0002,75.txt
несложный,0.0002,30.txt
несовместимый,0.0002,60.txt
несовместимый,0.0002,64.txt
несовместимый,0.0002,65.txt
неспешно,0.0002,54.txt
несчастие,0.0002,25.txt
несчастие,0.0002,63.txt
неудобный,0.0002,56.txt
неужели,0.0002,71.txt
неурядица,0.0002,11.txt
неурядица,0.0002,12.txt
неурядица,0.0002,13.txt
нефть,0.0002,25.txt
нехватка,0.0002,16.txt
нехватка,0.0002,32.txt
нехватка,0.0002,86.txt
низкоскоростной,0.0002,32.txt
низкоскоростной,0.0002,62.txt
ниитихо,0.0002,30.txt
ниндзя,0.0002,12.txt
ниндзя,0.0002,78.txt
ничто,0.0002,86.txt
ничтоже,0.0002,70.txt
ничтоже,0.0002,74.txt
ничтоже,0.0002,75.txt
но,0.0002,41.txt
но,0.0002,42.txt
новинка,0.0002,62.txt
новинка,0.0002,72.txt
новинка,0.0002,86.txt
новичок,0.0002,78.txt
новогодний,0.0002,55.txt
новогодний,0.0002,67.txt
новое,0.0002,53.txt
нос,0.0002,73.txt
ноут,0.0002,27.txt
нравиться,0.0002,63.txt
НСПК,0.0002,87.txt
нужный,0.0002,56.txt
обанкротиться,0.0002,32.txt
обвинять,0.0002,86.txt
обезвоживание,0.0002,95.txt
обитатель,0.0002,54.txt
облажаться,0.0002,17.txt
облажаться,0.0002,25.txt
облегчать,0.0002,52.txt
обновление,0.0002,27.txt
обнуляться,0.0002,30.txt
обо,0.0002,53.txt
обобщать,0.0002,78.txt
обобщать,0.0002,84.txt
обогащать,0.0002,55.txt
оборот,0.0002,68.txt
оборот,0.0002,9.txt
обочина,0.0002,60.txt
обочина,0.0002,64.txt
обочина,0.0002,65.txt
обработка,0.0002,11.txt
образ,0.0002,29.txt
образ,0.0002,33.txt
образ,0.0002,34.txt
образование,0.0002,14.txt
обращать,0.0002,71.txt
обруч,0.0002,95.txt
обслуживание,0.0002,41.txt
обслуживание,0.0002,42.txt
обслуживание,0.0002,52.txt
обслуживание,0.0002,53.txt
обсуждение,0.0002,27.txt
обусловливать,0.0002,26.txt
обход,0.0002,70.txt
обход,0.0002,74.txt
обход,0.0002,75.txt
общение,0.0002,84.txt
