term,tf-idf,document
труд,0.00053711,89.txt
труд,0.00053711,90.txt
федерация,0.00053711,56.txt
фреймворков,0.00053711,37.txt
фреймворков,0.00053711,38.txt
вероятность,0.0005368419,78.txt
дома,0.0005368419,87.txt
желание,0.0005368419,68.txt
желание,0.0005368419,9.txt
обращать,0.0005368419,83.txt
обращать,0.0005368419,89.txt
обращать,0.0005368419,90.txt
объяснять,0.0005368419,30.txt
поле,0.0005368419,46.txt
поле,0.0005368419,48.txt
поле,0.0005368419,49.txt
постоянно,0.0005368419,68.txt
постоянно,0.0005368419,9.txt
чистый,0.0005353114,66.txt
хабер,0.000535158,66.txt
проект,0.0005345055,82.txt
не,0.0005344206,70.txt
не,0.0005344206,74.txt
не,0.0005344206,75.txt
не,0.0005344206,79.txt
стартапа,0.0005342865,68.txt
стартапа,0.0005342865,9.txt
технология,0.0005342865,14.txt
автомобиль,0.0005340439,52.txt
инфраструктура,0.0005340439,93.txt
оптимизация,0.0005340439,23.txt
пользоваться,0.0005340439,52.txt
софт,0.0005340439,23.txt
софт,0.0005340439,93.txt
университет,0.0005340439,93.txt
внутри,0.000532585,70.txt
внутри,0.000532585,74.txt
внутри,0.000532585,75.txt
дорога,0.000532585,61.txt
дорога,0.000532585,99.txt
низкий,0.000532585,5.txt
открытый,0.000532585,52.txt
апдейта,0.0005315088,21.txt
аркадий,0.0005315088,21.txt
ведомость,0.0005315088,21.txt
ведомство,0.0005315088,21.txt
втягивать,0.0005315088,21.txt
двадцатый,0.0005315088,21.txt
длинный,0.0005315088,94.txt
длинный,0.0005315088,96.txt
длинный,0.0005315088,97.txt
журналирование,0.0005315088,73.txt
заново,0.0005315088,73.txt
изнашиваться,0.0005315088,73.txt
изобретение,0.0005315088,13.txt
качественный,0.0005315088,46.txt
качественный,0.0005315088,48.txt
качественный,0.0005315088,49.txt
кмоп,0.0005315088,21.txt
колыбалов,0.0005315088,21.txt
комендантский,0.0005315088,21.txt
корректно,0.0005315088,73.txt
логиниться,0.0005315088,21.txt
луна,0.0005315088,47.txt
министр,0.0005315088,21.txt
нариман,0.0005315088,21.txt
незашифрованный,0.0005315088,21.txt
оверхед,0.0005315088,73.txt
оперативно,0.0005315088,21.txt
отверстие,0.0005315088,94.txt
отверстие,0.0005315088,96.txt
отверстие,0.0005315088,97.txt
паблик,0.0005315088,21.txt
поздний,0.0005315088,21.txt
поношенный,0.0005315088,73.txt
превышаться,0.0005315088,21.txt
презентовать,0.0005315088,21.txt
приватность,0.0005315088,21.txt
пробрасывать,0.0005315088,73.txt
пружина,0.0005315088,21.txt
раскладушка,0.0005315088,21.txt
ревивать,0.0005315088,21.txt
сверхвысокий,0.0005315088,21.txt
столичный,0.0005315088,21.txt
твик,0.0005315088,73.txt
торговый,0.0005315088,13.txt
уведомление,0.0005315088,21.txt
фингерпринтинг,0.0005315088,21.txt
флагман,0.0005315088,21.txt
чанк,0.0005315088,73.txt
шар,0.0005315088,47.txt
шойгу,0.0005315088,21.txt
разработчик,0.0005312452,3.txt
текст,0.0005312452,91.txt
сеть,0.000530728,51.txt
сеть,0.000530728,57.txt
сеть,0.000530728,58.txt
анализ,0.0005306148,13.txt
рамка,0.0005306148,43.txt
рамка,0.0005306148,44.txt
разбираться,0.0005300995,6.txt
лежать,0.0005300725,79.txt
уж,0.0005300725,39.txt
уж,0.0005300725,40.txt
уж,0.0005300725,79.txt
компьютерный,0.00052992,93.txt
популярный,0.00052992,93.txt
сервер,0.00052992,93.txt
автоматизация,0.0005298156,22.txt
будущий,0.0005298156,22.txt
вода,0.0005298156,95.txt
го,0.0005298156,77.txt
го,0.0005298156,80.txt
го,0.0005298156,81.txt
нанимать,0.0005298156,22.txt
требование,0.0005298156,31.txt
он,0.0005289774,6.txt
гаджет,0.0005289116,63.txt
офис,0.0005289116,83.txt
офис,0.0005289116,89.txt
офис,0.0005289116,90.txt
план,0.0005289116,68.txt
план,0.0005289116,9.txt
соответствие,0.0005289116,83.txt
соответствие,0.0005289116,89.txt
соответствие,0.0005289116,90.txt
воздух,0.000528772,94.txt
воздух,0.000528772,96.txt
воздух,0.000528772,97.txt
масштаб,0.000528772,60.txt
масштаб,0.000528772,64.txt
масштаб,0.000528772,65.txt
архив,0.0005276557,95.txt
блокировать,0.0005276557,66.txt
бренд,0.0005276557,66.txt
власть,0.0005276557,41.txt
власть,0.0005276557,42.txt
вт,0.0005276557,29.txt
вт,0.0005276557,33.txt
вт,0.0005276557,34.txt
вычислять,0.0005276557,30.txt
глубоко,0.0005276557,79.txt
закупка,0.0005276557,39.txt
закупка,0.0005276557,40.txt
интерпретация,0.0005276557,66.txt
кабель,0.0005276557,29.txt
кабель,0.0005276557,33.txt
кабель,0.0005276557,34.txt
контакт,0.0005276557,39.txt
контакт,0.0005276557,40.txt
московский,0.0005276557,66.txt
навык,0.0005276557,66.txt
навык,0.0005276557,79.txt
ошибаться,0.0005276557,79.txt
палец,0.0005276557,79.txt
песок,0.0005276557,29.txt
песок,0.0005276557,33.txt
песок,0.0005276557,34.txt
положительный,0.0005276557,30.txt
пошутить,0.0005276557,79.txt
презентация,0.0005276557,66.txt
претензия,0.0005276557,79.txt
приятно,0.0005276557,62.txt
профессор,0.0005276557,66.txt
резиновый,0.0005276557,29.txt
резиновый,0.0005276557,33.txt
резиновый,0.0005276557,34.txt
сосредотачиваться,0.0005276557,66.txt
сосредотачиваться,0.0005276557,79.txt
спикер,0.0005276557,66.txt
спокойно,0.0005276557,79.txt
спорт,0.0005276557,79.txt
спортивный,0.0005276557,39.txt
спортивный,0.0005276557,40.txt
спортивный,0.0005276557,66.txt
сюжет,0.0005276557,66.txt
толстый,0.0005276557,79.txt
хакер,0.0005276557,66.txt
химия,0.0005276557,30.txt
химия,0.0005276557,66.txt
вчера,0.0005275248,39.txt
вчера,0.0005275248,40.txt
чем,0.0005275248,5.txt
перевод,0.000527383,83.txt
перевод,0.000527383,89.txt
перевод,0.000527383,90.txt
вести,0.0005271046,35.txt
вести,0.0005271046,36.txt
вынуждать,0.0005271046,35.txt
вынуждать,0.0005271046,36.txt
последствие,0.0005271046,54.txt
состоять,0.0005271046,51.txt
состоять,0.0005271046,57.txt
состоять,0.0005271046,58.txt
срок,0.0005271046,35.txt
срок,0.0005271046,36.txt
человечество,0.0005271046,95.txt
инструмент,0.0005260352,17.txt
просмотр,0.0005256468,21.txt
написать,0.0005248665,79.txt
я,0.0005247459,56.txt
март,0.0005246234,26.txt
алгоритм,0.0005244923,76.txt
мы,0.0005243751,66.txt
доля,0.0005242608,41.txt
доля,0.0005242608,42.txt
карьера,0.0005232487,7.txt
например,0.0005215266,51.txt
например,0.0005215266,57.txt
например,0.0005215266,58.txt
можно,0.00052128,46.txt
можно,0.00052128,48.txt
можно,0.00052128,49.txt
абсолютный,0.0005210895,61.txt
абсолютный,0.0005210895,99.txt
андрей,0.0005210895,51.txt
андрей,0.0005210895,57.txt
андрей,0.0005210895,58.txt
беспилотный,0.0005210895,54.txt
вилка,0.0005210895,61.txt
вилка,0.0005210895,99.txt
дифференциальный,0.0005210895,78.txt
дорожка,0.0005210895,61.txt
дорожка,0.0005210895,99.txt
дышать,0.0005210895,61.txt
дышать,0.0005210895,99.txt
заканчивать,0.0005210895,10.txt
кассета,0.0005210895,60.txt
кассета,0.0005210895,64.txt
кассета,0.0005210895,65.txt
любопытный,0.0005210895,61.txt
любопытный,0.0005210895,99.txt
мощность,0.0005210895,72.txt
нормально,0.0005210895,10.txt
организатор,0.0005210895,60.txt
организатор,0.0005210895,64.txt
организатор,0.0005210895,65.txt
подготовить,0.0005210895,71.txt
редкий,0.0005210895,61.txt
редкий,0.0005210895,99.txt
снг,0.0005210895,10.txt
снг,0.0005210895,61.txt
снг,0.0005210895,99.txt
солнце,0.0005210895,10.txt
убивать,0.0005210895,10.txt
узел,0.0005210895,51.txt
узел,0.0005210895,57.txt
узел,0.0005210895,58.txt
закон,0.0005200243,86.txt
ита,0.0005200243,84.txt
каникулы,0.0005200243,39.txt
каникулы,0.0005200243,40.txt
официальный,0.0005200243,88.txt
бот,0.0005200113,12.txt
бот,0.0005200113,6.txt
всероссийский,0.0005200113,21.txt
корпус,0.0005200113,29.txt
корпус,0.0005200113,33.txt
корпус,0.0005200113,34.txt
летний,0.0005200113,21.txt
математик,0.0005200113,30.txt
механика,0.0005200113,30.txt
механика,0.0005200113,6.txt
острый,0.0005200113,6.txt
пары,0.0005200113,25.txt
подробность,0.0005200113,6.txt
трафик,0.0005200113,21.txt
условный,0.0005200113,12.txt
событие,0.00052,66.txt
борьба,0.0005195253,56.txt
ощущение,0.0005195253,78.txt
формат,0.0005195253,17.txt
бета,0.0005186316,52.txt
блокнот,0.0005186316,31.txt
боль,0.0005186316,7.txt
бэкенд,0.0005186316,7.txt
вакцинация,0.0005186316,77.txt
вакцинация,0.0005186316,80.txt
вакцинация,0.0005186316,81.txt
госорган,0.0005186316,7.txt
динамика,0.0005186316,77.txt
динамика,0.0005186316,80.txt
динамика,0.0005186316,81.txt
задний,0.0005186316,7.txt
заменять,0.0005186316,43.txt
заменять,0.0005186316,44.txt
замечательно,0.0005186316,7.txt
западный,0.0005186316,43.txt
западный,0.0005186316,44.txt
картина,0.0005186316,7.txt
коленка,0.0005186316,7.txt
контур,0.0005186316,43.txt
контур,0.0005186316,44.txt
контур,0.0005186316,7.txt
лаг,0.0005186316,7.txt
лечение,0.0005186316,77.txt
лечение,0.0005186316,80.txt
лечение,0.0005186316,81.txt
логистический,0.0005186316,77.txt
логистический,0.0005186316,80.txt
логистический,0.0005186316,81.txt
наверное,0.0005186316,43.txt
наверное,0.0005186316,44.txt
невозможность,0.0005186316,43.txt
невозможность,0.0005186316,44.txt
нести,0.0005186316,43.txt
нести,0.0005186316,44.txt
номинальный,0.0005186316,43.txt
номинальный,0.0005186316,44.txt
номинальный,0.0005186316,94.txt
номинальный,0.0005186316,96.txt
номинальный,0.0005186316,97.txt
обновляться,0.0005186316,7.txt
опенспейс,0.0005186316,7.txt
освещать,0.0005186316,46.txt
освещать,0.0005186316,48.txt
освещать,0.0005186316,49.txt
очки,0.0005186316,31.txt
планирование,0.0005186316,7.txt
подсчет,0.0005186316,7.txt
подталкивать,0.0005186316,31.txt
предоставляться,0.0005186316,43.txt
предоставляться,0.0005186316,44.txt
приостановка,0.0005186316,43.txt
приостановка,0.0005186316,44.txt
резистор,0.0005186316,31.txt
роскосмос,0.0005186316,43.txt
роскосмос,0.0005186316,44.txt
светодиодный,0.0005186316,31.txt
стойкий,0.0005186316,77.txt
стойкий,0.0005186316,80.txt
стойкий,0.0005186316,81.txt
тревога,0.0005186316,7.txt
трезвый,0.0005186316,7.txt
уплотнение,0.0005186316,43.txt
уплотнение,0.0005186316,44.txt
фотон,0.0005186316,94.txt
фотон,0.0005186316,96.txt
фотон,0.0005186316,97.txt
франция,0.0005186316,43.txt
франция,0.0005186316,44.txt
французский,0.0005186316,43.txt
французский,0.0005186316,44.txt
хранилище,0.0005186316,52.txt
часовой,0.0005186316,7.txt
шизофрения,0.0005186316,7.txt
эмоциональный,0.0005186316,7.txt
история,0.0005184,60.txt
история,0.0005184,64.txt
история,0.0005184,65.txt
большинство,0.0005179052,5.txt
биотехнология,0.0005178542,93.txt
операция,0.0005178542,73.txt
продажа,0.0005178542,93.txt
элемент,0.0005178542,93.txt
же,0.0005175942,100.txt
дом,0.0005164941,88.txt
будущее,0.000516384,55.txt
маска,0.000516384,13.txt
ничто,0.000516211,67.txt
письмо,0.000516211,100.txt
проверять,0.0005153334,10.txt
разный,0.0005153334,10.txt
продукт,0.0005149538,68.txt
продукт,0.0005149538,9.txt
февраль,0.0005149538,23.txt
февраль,0.0005149538,84.txt
февраль,0.0005149538,86.txt
безопасность,0.0005148579,22.txt
стартапа,0.0005148579,22.txt
объект,0.0005147225,46.txt
объект,0.0005147225,48.txt
объект,0.0005147225,49.txt
петербург,0.0005147225,39.txt
